Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2018","2018","tonnes","52314","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","tonnes","53859","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2020","2020","tonnes","50346","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1992","1992","Head","8867000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1993","1993","Head","7977000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1994","1994","Head","8841000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1995","1995","Head","8258000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1996","1996","Head","7960000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1997","1997","Head","7593000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1998","1998","Head","6088000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","1999","1999","Head","6004000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2000","2000","Head","5701000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2001","2001","Head","4475000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2002","2002","Head","4740900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2003","2003","Head","5413700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2004","2004","Head","4480200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2005","2005","Head","3821200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2006","2006","Head","3723800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2007","2007","Head","3739500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2008","2008","Head","3255600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2009","2009","Head","2944400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2010","2010","Head","2905800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2011","2011","Head","2591400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2012","2012","Head","2335700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2013","2013","Head","2602200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2014","2014","Head","2716400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2015","2015","Head","2312000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2016","2016","Head","2261000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2017","2017","Head","2181300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2018","2018","Head","2145900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","Head","2127500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2020","2020","Head","1987600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1992","1992","tonnes","357","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1993","1993","tonnes","419","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1994","1994","tonnes","698","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1995","1995","tonnes","1256","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1996","1996","tonnes","1256","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1997","1997","tonnes","614","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1998","1998","tonnes","516","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","1999","1999","tonnes","558","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2000","2000","tonnes","1116","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2001","2001","tonnes","1033","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2002","2002","tonnes","1186","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2003","2003","tonnes","1212","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2004","2004","tonnes","1175","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2005","2005","tonnes","1122","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2006","2006","tonnes","991","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2007","2007","tonnes","1047","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2008","2008","tonnes","1221","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2009","2009","tonnes","1291","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2010","2010","tonnes","1493","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2011","2011","tonnes","1158","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2012","2012","tonnes","1050","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2013","2013","tonnes","992","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2014","2014","tonnes","767","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2015","2015","tonnes","740","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2016","2016","tonnes","684","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2017","2017","tonnes","837","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2018","2018","tonnes","907","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","tonnes","865","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2020","2020","tonnes","712","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1992","1992","Head","193019","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1993","1993","Head","254000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1994","1994","Head","351000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1995","1995","Head","670000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1996","1996","Head","515000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1997","1997","Head","410000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1998","1998","Head","337000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","1999","1999","Head","293000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2000","2000","Head","619000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2001","2001","Head","598000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2002","2002","Head","685000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2003","2003","Head","662400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2004","2004","Head","713400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2005","2005","Head","616800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2006","2006","Head","546200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2007","2007","Head","527900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2008","2008","Head","543300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2009","2009","Head","545300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2010","2010","Head","649600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2011","2011","Head","415600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2012","2012","Head","445527","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2013","2013","Head","435300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2014","2014","Head","407300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2015","2015","Head","391800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2016","2016","Head","377300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2017","2017","Head","384600","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2018","2018","Head","396200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2019","2019","Head","389400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2020","2020","Head","325900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1992","1992","tonnes","72727","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1993","1993","tonnes","62445","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1994","1994","tonnes","56466","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1995","1995","tonnes","49740","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1996","1996","tonnes","48655","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1997","1997","tonnes","43767","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1998","1998","tonnes","41190","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","1999","1999","tonnes","40457","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2000","2000","tonnes","41665","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2001","2001","tonnes","36444","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2002","2002","tonnes","36943","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2003","2003","tonnes","38891","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2004","2004","tonnes","34447","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2005","2005","tonnes","30434","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2006","2006","tonnes","32431","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2007","2007","tonnes","39125","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2008","2008","tonnes","36364","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2009","2009","tonnes","32455","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2010","2010","tonnes","38910","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2011","2011","tonnes","43422","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2012","2012","tonnes","43200","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2013","2013","tonnes","46128","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2014","2014","tonnes","45777","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2015","2015","tonnes","46831","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2016","2016","tonnes","46110","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2017","2017","tonnes","45364","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2018","2018","tonnes","43311","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","tonnes","43662","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2020","2020","tonnes","42978","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1992","1992","Head","14118300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1993","1993","Head","12252000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1994","1994","Head","11386000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1995","1995","Head","9885000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1996","1996","Head","10007000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1997","1997","Head","8959000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1998","1998","Head","7785000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","1999","1999","Head","7940000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2000","2000","Head","8307000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2001","2001","Head","6464000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2002","2002","Head","6707000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2003","2003","Head","7781800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2004","2004","Head","6733100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2005","2005","Head","5728700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2006","2006","Head","5923300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2007","2007","Head","7326800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2008","2008","Head","6523500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2009","2009","Head","5791200","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2010","2010","Head","7116500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2011","2011","Head","8129700","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2012","2012","Head","7941400","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2013","2013","Head","8559800","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2014","2014","Head","8596900","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2015","2015","Head","8533500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2016","2016","Head","8550300","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2017","2017","Head","8465500","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2018","2018","Head","8135100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2019","2019","Head","8040000","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2020","2020","Head","7796100","A","Official figure"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1992","1992","tonnes","4527","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1993","1993","tonnes","3767","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1994","1994","tonnes","5442","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1995","1995","tonnes","4256","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1996","1996","tonnes","3181","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1997","1997","tonnes","2791","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1998","1998","tonnes","2372","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","1999","1999","tonnes","2093","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2000","2000","tonnes","1284","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2001","2001","tonnes","1116","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2002","2002","tonnes","1144","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2003","2003","tonnes","1144","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2004","2004","tonnes","1144","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2005","2005","tonnes","1144","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2006","2006","tonnes","1047","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2007","2007","tonnes","1088","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2008","2008","tonnes","1165","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2009","2009","tonnes","1193","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2010","2010","tonnes","1451","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2011","2011","tonnes","1577","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2012","2012","tonnes","1699","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2013","2013","tonnes","1618","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2014","2014","tonnes","1242","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2015","2015","tonnes","1172","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2016","2016","tonnes","1186","I","Imputed value"
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21155","Edible offal of sheep, fresh, chilled or frozen","2017","2017","tonnes","1047","I","Imputed value"
